,speaker_label,start_time,end_time,text
60,spk_2,8.363816666666667,8.64465,"it would be with Marian and Janette. Its alright. And we put Marian in front if you want to be where here. No, on the room and the opposite. Oh, here. Oh no, thats a old town view.  Well,
 thats, that would have to be here or the other three person room."
61,spk_0,8.697133333333333,8.7073,"Yeah. Well,"
62,spk_3,8.743816666666667,8.810633333333334,"yeah, all times as well as well. Yeah, thats alright."
63,spk_0,8.8318,8.914316666666666," Shes not that far if shes li like in this one
 here. And thats good because there a re"
64,spk_3,8.927633333333333,9.00615,"Marian and Nicholas they a re on the other side of the. So its, yeah."
65,spk_2,9.025,9.073483333333334,"Ok. So Marianne and who do you want to work with,"
66,spk_3,9.117483333333332,9.1505,whos left? Um
67,spk_2,9.18415,9.313316666666667,"Let me see, Martin. No, pier is done. Andre Yalina and Agnes"
68,spk_3,9.325166666666666,9.416483333333334,would be good and actually is working for the Sa Me project as well. Okay. So put
69,spk_2,9.423333333333334,9.438316666666667,Yalina with um
70,spk_3,9.452166666666667,9.479166666666666,with a beautiful laughter.
71,spk_2,9.523333333333333,9.815833333333334,Ok. And we have right No. Do you think its a good idea to put Martin and Andre together since theyre working on the Sa Me project?
72,spk_0,9.81865,9.837833333333334," Yeah, that
 could work."
73,spk_3,9.864316666666667,9.913666666666666,"And Martin is just, uh, 50% in."
74,spk_2,9.94765,10.127333333333333,"Yeah. And we might put Martin and Andre and someone else in the three person room since its a 50%. Its a good, yeah."
75,spk_0,10.13915,10.440316666666666,Ok. I guess I can go in there because Martin and I are working on sort of the same thing and that leaves
76,spk_2,10.445,10.477816666666667,Maria and Nancy.
77,spk_0,10.567166666666667,10.620833333333334,"Yeah, thats a weird combination."
78,spk_1,10.639,10.651983333333334,Why?
79,spk_2,10.7775,10.854983333333333," So, what do we think about that? Okay. W
 why dont we move Maria to this,"
80,spk_1,10.871816666666666,10.9335,"to where, to the office? Im supposed to be and I can go with Nancy."
81,spk_0,10.958983333333334,11.409666666666666,"No, its not that its just, youve almost got a project split except that you dont because Nancy and Maggie and I work on the Parmenides and then Andre Martin, Maria and I also work on, I am too. And so does Susan. Although the Susan"
82,spk_2,11.43215,11.549816666666667,"is not a good thing, this project splitting, I mean, no splitting by project,"
83,spk_0,11.576816666666666,11.63115," but then we should split the little, mm DS LT party
 up."
84,spk_2,11.648166666666667,11.729816666666666,"Yeah. No. But if you, I, if you split by project you put me in one person room"
85,spk_0,11.751816666666667,11.77165,all on your own.
86,spk_2,11.90715,12.189316666666667,Hm. Thats hard.
87,spk_0,12.219,12.366483333333333,"I would put it the other way. I would put the room with Martin in it in the two window room because hes 50%. So then at least the other two people get,"
88,spk_2,12.387666666666666,12.492833333333333,could you say that again? Put Martin in the three person room with two windows
89,spk_0,12.5115,12.541833333333333,since hes 50%?
90,spk_2,12.57565,12.69765,"So, you just, you just move him or the two groups, you just"
91,spk_0,12.7,12.743316666666667,"either way. Well, I dont know if were splitting up,"
92,spk_1,12.77165,12.880666666666666,"what is this about windows or is it about it? It, it must be functional if you and Martin work on the SA Me project then?"
93,spk_3,12.898333333333333,13.144,"Yeah, I mean, uh, with whom, with whom youd like to work in the Sa Me office? I mean, is it important to have someone, uh, from the SA Me project or? Um,  I dont
 think its necessarily so important to be in the Sa Me office with someone."
94,spk_0,13.154983333333334,13.2045," If youre working on the Sa Me project,
 we can Skype each other."
95,spk_1,13.206666666666667,13.2085,Yeah. Yeah.
96,spk_3,13.230333333333334,13.24115,But you all to
97,spk_0,13.266,13.26765,get
98,spk_3,13.298,13.346333333333334,and all the people by skyping all the time.
99,spk_0,13.3625,13.446,"I dont know, like, right now I share an office with Bruno. We dont work on any projects together"
100,spk_2,13.44965,13.570166666666667,"except coffee time and thats important project  and stuff like that. Thats
 fine."
101,spk_0,13.582333333333333,13.755333333333333,"Like, I dont need to be in the same office as someone who works on IM two or someone who works on par.  Its not like, and its
 quite funny to, to, to hear"
102,spk_2,13.763,13.937666666666667,"other activities around you  and not always the SA ME stuff.
 Yeah, thats for sure. Especially when its activity that you dont understand or"
103,spk_0,13.95,13.979816666666666,you hear things out of context. Yeah. Right.
104,spk_1,13.99465,14.195483333333334,"I agree. But the set up is pretty good now. So Bruno is not on MS LT and hes sharing, um, MS LT office. Uh, Im not sharing somebody with, I work on the Sa Me project. Um,"
105,spk_2,14.198816666666668,14.204983333333333,"yeah, I,"
106,spk_3,14.213833333333334,14.358983333333333,"yeah, I dont know. You a re saying that, uh, Maria and Nancy doesnt fit. I just  together
 in the SA Me, you cant really see them sharing an office."
107,spk_0,14.360983333333333,14.40715," So, what you say
 if you change the office, uh,"
108,spk_3,14.420483333333333,14.566,"I dont know. And do you work with Nancy or, uh, what do you"
109,spk_0,14.57565,14.825,"put Andre and Nancy Nancy together because theyre starting that new project? Oh, yeah, for exa MP. And then put Maria with me and Martin. I  could see that working a bit better. Yeah.
 Okay. Why not"
110,spk_2,14.927166666666666,14.968166666666667,"would you, um, hm."
111,spk_0,15.001983333333333,15.008833333333333,"What, you know,"
112,spk_2,15.0755,15.403983333333333,"dont, Im not totally convinced. Sorry, Im not convinced about whats bothering you. I dont know."
113,spk_1,15.517483333333333,15.53515,Yeah. What is it? Now?
114,spk_0,15.556983333333333,15.623333333333333,I thought you were saying you didnt wanna be in a three person room. First
115,spk_3,15.627333333333333,15.677983333333334,"of all, youre changing your mind. All this"
116,spk_2,15.687666666666667,15.767,"from the beginning. I said the three person room, its quite, I mean, its a disadvantage"
117,spk_3,15.7795,15.82465,"but if you work with the people, like, and"
118,spk_2,15.834316666666666,16.090483333333335,"Marian and, um, to change a little bit this disadvantage, we put somebody 50% in a 3% room so we could do the SA me in the 3% rooms. But there is,"
119,spk_0,16.102333333333334,16.33566666666667,"and he does have the window problem, which is why I still think we should put Gisela in that room because its, she gets the window, the Stasia, whatever hes there for two months,  its their
 problem."
120,spk_2,16.337833333333332,16.373166666666666,And Stasia its here for working
121,spk_0,16.397166666666667,16.416,for enjoying the beer.
122,spk_2,16.421,16.517166666666668,"Exactly. Well, anyway, its always fucking Geneva. So there is no view"
123,spk_3,16.545833333333334,16.729816666666668,this having quite a un avant situation because there a re Marian and Bruno who a re having reception hours. But thats so if you can
124,spk_2,16.740666666666666,16.764833333333332,"as well, we all have."
125,spk_3,16.773,16.84665,Yeah. So its quite a traffic there. I would say.
126,spk_0,16.855983333333334,16.919,"So what if we switch? No,"
127,spk_1,16.936316666666666,17.20365,"w will there be wireless in the building? I mean, if there a re reception hours so somebody could move to the reading room and have people,  you
 have to have a computer with wireless. Well, isnt this the case? Doesnt everybody have  one?
 Well, most of us, first of all have desktop computers."
128,spk_2,17.26631666666667,17.33315," Plus
 you cant assume that you can just use the reading room for reception hours."
129,spk_0,17.360666666666667,17.399483333333333,"Right? Like people are actually using it as a reading,"
130,spk_3,17.406833333333335,17.465333333333334,having a room room for reading or
131,spk_0,17.496,17.72015,"so, what can we say? Were gonna move Gisela here? Yeah. Okay. And then I think that gives usa little bit more flexibility to play with  moving people
 around. Can we say that David"
132,spk_2,17.726483333333334,17.766666666666666,goes here instead of
133,spk_0,17.786983333333332,17.838333333333335,you were the first one on the list? But if you wanna remove someone else?
134,spk_2,17.8385,18.319333333333333,"No, because I was thinking of we can um, having these two office, which a re near to the lift. Keep this office for reception people. We a re pierre the two Marian and Iare receiving and Maggie and Susan, a re receiving a lot of students with, with the finish for exa MP if you want. Well, you,"
135,spk_0,18.321833333333334,18.332,"well, you have"
136,spk_3,18.334333333333333,18.405316666666668,already speak quite well finished. So. Yeah. Yeah.
137,spk_2,18.407983333333334,18.419333333333334,Yeah. Okay.
138,spk_3,18.476,18.496333333333332,"Yes, I will."
139,spk_0,18.511483333333334,18.609166666666667,"Im just putting it in it,  but
 thats nice to have a corner, a student, I mean, a student area."
140,spk_2,18.632316666666668,18.876483333333333,"You know what I mean?  Yeah. Its easy
 for them to, yeah, to find us. And its also quite noisy when you have this kind of parade of student before the exa MS. So, if you work with me and you have this,"
141,spk_3,18.98315,18.997316666666666,"so, Nico and Allina"
142,spk_0,19.0355,19.091833333333334," or do you want to go somewhere else? I have
 no problem with that."
143,spk_1,19.114316666666667,19.125166666666665,"Um,"
144,spk_2,19.171,19.217333333333332,so in the photography is still here.
145,spk_3,19.222483333333333,19.271,"Yeah, we have to prune or run from the other side of the,"
146,spk_0,19.287316666666666,19.3215,"but, well, you just dont photocopy."
147,spk_1,19.36365,19.382,Yeah. Who does anyway?
148,spk_3,19.40965,19.437666666666665,Yeah. The people having students.
149,spk_1,19.450166666666668,19.531333333333333,Yeah. So maybe you and Bruno should take this office.
150,spk_2,19.55516666666667,19.586816666666667,"No, but its too far from,"
151,spk_0,19.592333333333332,19.693833333333334,"well, you have the other. Yeah. Left. Ok."
152,spk_3,19.7315,19.907983333333334,"Yeah. If we change the switch, three people, Marian David. David with here, with here. And, uh,"
153,spk_1,19.936983333333334,19.977166666666665,"oh, yeah. Yeah. Thats a good idea."
154,spk_0,20.037666666666667,20.057316666666665," Thats like that.
 And then"
155,spk_2,20.063333333333333,20.169983333333334,you too. So we have a three windows with you everywhere.
156,spk_0,20.20531666666667,20.242333333333335,Thats what the plan was from the
157,spk_3,20.24765,20.297816666666666,beginning. You get the photocopying noise.
158,spk_0,20.298,20.361,"Now were all gonna come photocopy just to annoy you. Its  not
 very healthy there."
159,spk_1,20.36415,20.364833333333333,Yeah.
160,spk_3,20.392166666666668,20.423833333333334,And bathrooms a re nearby. Yeah.
161,spk_2,20.43715,20.62848333333333,"Yeah. And OK, I think thats quite nice."
162,spk_0,20.665983333333333,20.976316666666666,"Or did was the I should start start making full sentences. What about I was thinking about moving Pierrette and Marianne into a two person office rather than a three person office. And then, and"
163,spk_2,20.98265,21.00615,put David
164,spk_0,21.017166666666668,21.044333333333334,with Andre and Nancy for exa m
165,spk_2,21.060833333333335,21.114833333333333,"in a two person office. No, a three person office. And why?"
166,spk_0,21.12848333333333,21.389316666666666,"Because if they have reception, I know, I thought you were saying that you should have a smaller office or be in a smaller office because of reception or something or did I just completely misunderstand?"
167,spk_2,21.402666666666665,22.346,"No, no. The reason to put Pierrette and Marianne and to put Marian and I together is because of the noise we make by receiving student. And then the reason to put David in this office, its because its 50% industry. Okay place office. Um, that sounds nice. No.  Yeah,
 it looks good. Mhm.  And I think we do have the best office.
 Yeah, I think too. Im quite happy to kind of dictatorship. We a re here to make a decision. So, and Agnes, youre gonna sell this to the administrator."
168,spk_0,22.352333333333334,22.395483333333335,"Yeah, Im going to try. Yes. Yeah."
169,spk_2,22.39816666666667,22.407316666666667,"So,"
170,spk_0,22.421666666666667,22.601316666666666,"ok, what arguments do I need?  Well, we have the,
 the argument of the group and students here, although you still have Susan and Maggie over here."
171,spk_2,22.607166666666668,22.67031666666667,"Yeah.  Yeah.
 But its quite logical to have the, for the professors."
172,spk_3,22.675833333333333,22.72065,"Yeah. One person rooms, I, I think."
173,spk_2,22.948,22.95765,Mm.
174,spk_0,22.976816666666668,23.284983333333333,"So it is sort of a, well, no, its not a project split. Its weird because it kind of, isnt, it kind of, isnt because Maria Martin and I all work on the SA ME project and then Andre and Nancy work on the SA ME project.  Yeah. But
 we all work on different projects so we cant."
175,spk_2,23.36766666666667,23.657316666666667,"But it is a little squared you put, oh, its a printer and the photography. Okay. Thats quite fine."
176,spk_0,23.66415,23.726,Okay. Let me just write down the arguments for why. Um
177,spk_1,23.740816666666667,24.009,"reception. One suggestion. If possible, we could move me and Yalena to the office where Andre and Nancy A re now you just want a bigger window. No, I, I just, its just more convenient if Im closer with my, you the partners on my project. Okay."
178,spk_3,24.021166666666666,24.042666666666666,"We can Skype, as you said."
179,spk_2,24.16815,24.4155,"No. Yeah, thats fine. Happy. So the arguments a re uh student reception in one corner."
180,spk_0,24.62265,24.652833333333334,So thats noise reduction.
181,spk_2,24.686816666666665,24.808833333333332,"The 50% stuff, industry person rooms."
182,spk_3,25.000166666666665,25.06448333333333,"Okay. And the projects they, they a re quite well grouped actually. Now,"
183,spk_0,25.067983333333334,25.09498333333333,now they a re Yeah. Yeah.
184,spk_2,25.115333333333332,25.216666666666665,"And um  except for David, but we cant do anything about
 that. And the two professor is one single"
185,spk_3,25.316316666666665,25.395483333333335,"and while Jesus is kind of in the middle,"
186,spk_2,25.398666666666667,25.404833333333332,yeah.
187,spk_1,25.429666666666666,25.446983333333332,Is the heart of the
188,spk_3,25.457,25.46815,"heart of the,"
189,spk_2,25.496333333333332,25.61215,and since you n you will meet the administrator. Can we ask for a coffee machine somewhere
190,spk_3,25.6215,25.65," in the reading room? That would be
 good."
191,spk_2,25.656833333333335,25.712833333333332,"Yeah. Or in that hall? I mean the sixth floor, theres no coffee machine."
192,spk_0,25.746166666666667,25.814316666666667,"Its, you mean like  a little machine
 or a vending"
193,spk_2,25.819666666666667,25.839483333333334,a vending machine?
194,spk_0,25.8585,25.939666666666668,"The little machine I think would be harder to sell but ask for,"
195,spk_2,25.95165,25.96565,have a try
196,spk_3,25.986983333333335,26.003316666666667,the good coffee
197,spk_2,26.019816666666667,26.247483333333335,"with good coffee. Italian one, please. Strong, strong, good coffee. Yeah. And hope t good afternoon."
198,spk_0,26.275833333333335,26.310316666666665,"What did you say? Hot tea, tea"
199,spk_2,26.328,26.386,"for the afternoon? Yeah, because with strong coffee, I dont sleep"
200,spk_3,26.419666666666668,26.502833333333335,"if youre late. Uh, if you work late. Yeah.  And you drink, uh, coffee.
 Yeah."
201,spk_2,26.5715,26.615816666666667,And do we know if there will be air conditioning?
202,spk_3,26.655316666666668,26.726,"Is there actually a smoking area somewhere?  No, not
 for"
203,spk_0,26.728,26.742983333333335," non smoking
 building."
204,spk_3,26.763816666666667,26.82665,"Yeah, but we, okay. We have the terrace still on the"
205,spk_2,26.8335,26.880983333333333,floor. There is no terrace on that building.
206,spk_0,26.8855,26.941316666666665,"No, no, no,  theyll have to go
 down. They have to go down. Yeah."
207,spk_2,26.96365,27.0945,"So, no, were not gonna change the plane only for the smoke.  Well, its,
 its ideal for Nancy. Shes just very close to the lifts and"
208,spk_3,27.099316666666667,27.1065,"Susan and Maggie,"
209,spk_2,27.217166666666667,27.2675,I think its fine. Ok.
210,spk_1,27.435666666666666,27.450666666666667,Excellent. Yeah.
211,spk_3,27.46165,27.5025,"Yeah, I think its okay.  Lets see
 what the"
212,spk_2,27.511166666666668,27.53465,is gonna help you with that.
213,spk_0,27.57065,27.702666666666666,"Uh Yeah, I think so. Just checking if they actually have everyone but I think we do."
214,spk_1,27.71998333333333,27.75165,So when exactly a re we supposed to move
215,spk_0,27.771333333333335,27.822483333333334,"in, what was it? What did I say? Three weeks,"
216,spk_1,27.827833333333334,27.95165,"three weeks. So, theyve set up everything wiring, uh, internet or whats the step?"
217,spk_0,27.954333333333334,28.5295,"As far as I know? Yeah. As far as I know, basically we pack up one day, the movers come take all our stuff, put it into the right boxes. So, when you get there the next day, all your stuff is already in your office and all the IP S and everything is set up. Theyre trying. So well see, make sure you label your boxes properly. Um, especially the mer hands. Yeah, they dont confuse it with the other Marian. But  can
 we think of putting a white board somewhere"
218,spk_2,28.536166666666666,28.591833333333334,"in the hole for general information? Uh,"
219,spk_0,28.594333333333335,28.6445,"we can try, I can ask though."
220,spk_3,28.702833333333334,28.774483333333333,"Well, ma mailing lists, of course you can mail em."
221,spk_0,28.778483333333334,28.784816666666668,Yeah.
222,spk_2,28.803,28.932983333333333,"Yeah. But I mean, you have a nice poster of the next conference. You dont put it a b, a big board with,"
223,spk_0,28.9795,29.040816666666668,"um, where, like along"
224,spk_2,29.042816666666667,29.063,along one of the walls
225,spk_3,29.110833333333332,29.14965,or in front of a reading room or?
226,spk_1,29.17215,29.247316666666666,"Yeah. Well, there a re, lots of walls we can po posters on."
227,spk_0,29.252166666666668,29.6795,"Okay. So, along that bottom hallway somewhere. Ok. Anything else I need to ask them? No,"
228,spk_3,29.69765,29.75565,no more special. Who is this?
229,spk_0,29.829833333333333,29.892983333333333,"And I dont, actually we may need to sort out."
230,spk_2,29.93065,29.94098333333333,Mhm.
231,spk_0,29.961816666666667,30.177833333333332,"Thats not healthy. Um, who, I dont know if we need to sort out who sits where, because if theyre going to plug everything and set everything up.  I
 think its,"
232,spk_2,30.180316666666666,30.365983333333332,"everybodys responsibility to find if they prefer to be in front of, back to a window or whatever. I mean, if we start doing that and then not happy"
233,spk_1,30.370316666666668,30.417166666666667,we dont want to. So I
234,spk_2,30.419,30.423333333333332,think we
235,spk_0,30.425166666666666,30.693316666666668,"can, yeah, I, I just cant remember whether theyre actually gonna set everything up for us or not, but we can change it, I guess. Ok. Thats it. Then Ill save this."
236,spk_1,30.793316666666666,30.829333333333334,Can you mail a copy of that to everybody?
237,spk_0,30.8585,30.893483333333332,Not right now because Im not connected to the internet.
238,spk_2,30.905316666666668,30.998166666666666,"No, but I will. Ok."
239,spk_0,31.018316666666667,31.053483333333332,Ok. Good. Were done then.
